postcode,value
2000,24
2043,1
2066,2
2073,2
2077,1
2099,3
2112,11
2113,2
2114,6
2115,2
2116,5
2117,2
2121,1
2122,2
2125,2
2126,5
2127,5
2131,4
2132,1
2141,1
2142,2
2143,1
2144,1
2145,7
2146,2
2147,2
2148,8
2150,7
2151,1
2153,6
2154,8
2156,1
2160,3
2162,1
2166,4
2170,2
2177,2
2193,2
2194,4
2199,2
2200,3
2207,4
2208,3
2220,1
2230,1
2566,1
2750,4
2763,2
2769,2
4217,2
